Timestamp,CT_R (A),CT_Y (A),CT_B (A)
2025-06-27 09:20:48,0.39,0.11,0.06
2025-06-27 09:21:49,0.39,0.14,0.06
2025-06-27 09:22:49,0.36,0.14,0.06
2025-06-27 09:23:50,0.39,0.09,0.06
2025-06-27 09:24:50,0.36,0.11,0.06
2025-06-27 09:25:51,0.39,0.1,0.06
2025-06-27 09:26:51,0.39,0.13,0.06
2025-06-27 09:27:52,0.54,0.26,0.07
2025-06-27 09:28:52,2.81,6.86,8.93
2025-06-27 09:29:53,3.01,7.39,9.28
2025-06-27 09:30:53,3.37,7.64,9.17
2025-06-27 09:31:54,4.05,7.25,9.79
2025-06-27 09:32:54,2.46,7.85,10.21
2025-06-27 09:33:55,2.81,7.69,9.78
2025-06-27 09:34:55,3.08,7.52,7.85
2025-06-27 09:35:56,1.59,7.45,7.65
2025-06-27 09:36:57,2.78,7.86,7.72
2025-06-27 09:37:57,2.31,7.53,7.46
2025-06-27 09:38:58,2.32,7.8,7.71
2025-06-27 09:39:58,2.81,7.29,7.93
2025-06-27 09:40:59,1.64,7.47,7.63
2025-06-27 09:41:59,2.62,7.31,7.76
2025-06-27 09:43:00,1.72,7.26,2.3
2025-06-27 09:44:00,1.69,7.48,2.63
2025-06-27 09:45:01,1.58,7.28,0.83
2025-06-27 09:46:01,1.67,7.31,1.56
2025-06-27 09:46:53,1.84,7.16,2.54
2025-06-27 09:47:54,1.86,7.35,1.98
2025-06-27 09:48:54,1.86,7.43,2.47
2025-06-27 09:49:55,1.84,7.4,1.76
2025-06-27 09:50:55,1.84,7.6,2.55
2025-06-27 09:51:56,1.63,7.6,0.91
2025-06-27 09:52:57,2.54,7.84,7.52
2025-06-27 09:53:57,3.53,8.19,7.62
2025-06-27 09:54:58,2.56,7.63,7.85
2025-06-27 09:55:58,2.66,7.71,7.2
2025-06-27 09:56:59,2.39,7.64,7.88
2025-06-27 09:57:59,2.61,7.64,7.52
2025-06-27 09:59:00,2.47,7.36,7.54
2025-06-27 10:00:00,1.93,7.42,7.93
2025-06-27 10:01:01,2.82,7.98,7.63
2025-06-27 10:02:01,2.69,8.11,1.22
2025-06-27 10:03:02,2.26,7.33,2.19
2025-06-27 10:04:02,2.11,7.82,3.1
2025-06-27 10:05:03,2.67,7.25,3.66
2025-06-27 10:06:03,2.44,7.49,2.61
2025-06-27 10:07:04,2.12,7.6,2.46
2025-06-27 10:08:04,2.59,7.34,2.88
2025-06-27 10:09:05,2.99,0.98,2.42
2025-06-27 10:10:05,2.32,0.98,0.16
2025-06-27 10:11:06,2.9,0.44,0.17
2025-06-27 10:12:06,2.99,1.52,7.05
2025-06-27 10:13:07,3.56,0.19,6.97
2025-06-27 10:14:07,3.35,0.64,7.01
2025-06-27 10:15:08,3.21,1.52,6.94
2025-06-27 10:16:09,3.03,1.07,6.82
2025-06-27 10:17:09,4,0.21,10
2025-06-27 10:18:10,3.96,1.52,10.39
2025-06-27 10:19:10,3.95,6.97,10.52
2025-06-27 10:20:11,3.97,7.59,4
2025-06-27 10:21:11,3.29,7.14,4.06
2025-06-27 10:22:12,3.1,7.47,0.99
2025-06-27 10:23:12,2.95,1.23,0.69
2025-06-27 10:24:13,3.25,0.27,0.67
2025-06-27 10:25:13,3.14,1.59,0.73
2025-06-27 10:26:14,3.27,0.22,0.66
2025-06-27 10:27:14,3.14,0.2,0.69
2025-06-27 10:28:15,3.51,0.19,4.25
2025-06-27 10:29:15,3.51,0.3,4.53
2025-06-27 10:30:16,2.83,0.34,7.42
2025-06-27 10:31:16,3,0.31,7.43
2025-06-27 10:32:17,3.33,0.19,7.04
2025-06-27 10:33:17,3.57,7.11,7.3
2025-06-27 10:34:18,3.03,7.3,11.6
2025-06-27 10:35:18,2.57,7.18,11.46
2025-06-27 10:36:19,2.7,7.24,11.49
2025-06-27 10:37:19,2.88,7.11,7.77
2025-06-27 10:38:20,2.95,7.2,6.76
2025-06-27 10:39:21,3.68,7.55,6.98
2025-06-27 10:40:21,3.1,7.35,1.45
2025-06-27 10:41:22,2.83,7.47,1.83
2025-06-27 10:42:22,2.77,6.98,2.35
2025-06-27 10:43:23,2.72,0.23,0.12
2025-06-27 10:44:23,2.83,0.23,0.14
2025-06-27 10:45:24,2.75,0.45,3.96
2025-06-27 10:46:16,2.81,0.54,0.14
2025-06-27 10:47:17,2.72,0.2,0.14
2025-06-27 10:48:17,2.73,0.5,0.15
2025-06-27 10:49:18,2.84,0.83,0.13
2025-06-27 10:50:18,3.28,0.2,6.6
2025-06-27 10:51:19,3.01,0.99,6.97
2025-06-27 10:52:19,3.68,0.2,7.02
2025-06-27 10:53:20,3.97,6.71,13.58
2025-06-27 10:54:20,3.95,7.47,17.24
2025-06-27 10:55:21,4.31,7.85,10.9
2025-06-27 10:56:21,4.39,7.38,7.03
2025-06-27 10:57:22,3.71,7.83,7.21
2025-06-27 10:58:22,2.81,7.93,1.48
2025-06-27 10:59:23,2.5,7.54,2.39
2025-06-27 11:00:23,2.56,7.66,2.39
2025-06-27 11:01:24,2.36,7.97,2.84
2025-06-27 11:02:24,2.45,7.23,4.98
2025-06-27 11:03:25,2.56,7.7,4.54
2025-06-27 11:04:25,2.64,7.87,2.6
2025-06-27 11:05:26,2.41,7.45,2.57
2025-06-27 11:06:26,2.27,7.65,1.84
2025-06-27 11:07:27,2.36,7.57,2.96
2025-06-27 11:08:28,2.91,7.86,7.54
2025-06-27 11:09:28,3.22,7.89,7.16
2025-06-27 11:10:29,3,7.86,7.22
2025-06-27 11:11:29,4.33,7.44,11.55
2025-06-27 11:12:30,4.93,7.98,11.16
2025-06-27 11:13:30,3.4,7.73,2.33
2025-06-27 11:14:31,2.2,7.61,1.35
2025-06-27 11:15:31,2.07,7.89,0.88
2025-06-27 11:16:32,2.2,7.18,2.67
2025-06-27 11:17:32,2.28,7.53,2.5
2025-06-27 11:18:33,2.27,7.13,2.21
2025-06-27 11:19:33,2.12,7.33,2.07
2025-06-27 11:20:34,2.17,7.27,1.37
2025-06-27 11:21:34,2.18,7.48,4.43
2025-06-27 11:22:35,2.2,7.18,4.32
2025-06-27 11:23:35,2.31,7.21,7.16
2025-06-27 11:24:36,2.95,7.18,7.32
2025-06-27 11:25:36,2.92,8.07,7.27
2025-06-27 11:26:37,3.2,7.53,6.84
2025-06-27 11:27:37,2.72,7.72,1.8
2025-06-27 11:28:38,2.15,7.65,1.09
2025-06-27 11:29:38,2.18,7.19,1.77
2025-06-27 11:30:39,2.02,7.36,1.62
2025-06-27 11:31:40,2.29,7.44,2.08
2025-06-27 11:32:40,2.11,0.25,0.15
2025-06-27 11:33:41,1.85,0.7,4.09
2025-06-27 11:34:41,2.28,0.32,0.12
2025-06-27 11:35:42,2.04,0.99,0.15
2025-06-27 11:36:42,1.9,0.79,0.14
2025-06-27 11:37:43,2.81,0.25,7.07
2025-06-27 11:38:43,2.97,0.23,6.98
2025-06-27 11:39:44,2.73,0.79,6.79
2025-06-27 11:40:44,3.2,0.23,6.92
2025-06-27 11:41:45,2.39,0.63,9.54
2025-06-27 11:42:45,2.08,6.54,2.37
2025-06-27 11:43:46,2.66,7.44,6.32
2025-06-27 11:44:46,2.5,7.21,1.37
2025-06-27 11:45:47,1.96,7.4,1.54
2025-06-27 11:46:39,1.9,0.77,0.7
2025-06-27 11:47:40,2.07,0.25,0.69
2025-06-27 11:48:40,1.9,0.8,0.7
2025-06-27 11:49:41,2.09,0.26,0.68
2025-06-27 11:50:41,2.11,0.6,0.69
2025-06-27 11:51:42,2,0.83,0.69
2025-06-27 11:52:42,2.1,0.56,7.27
2025-06-27 11:53:43,2.15,0.33,11.26
2025-06-27 11:54:43,3,0.27,11.42
2025-06-27 11:55:44,2.61,0.89,7.36
2025-06-27 11:56:44,2.58,6.95,7.54
2025-06-27 11:57:45,2.34,7.46,7.31
2025-06-27 11:58:45,3.53,7.57,7.79
2025-06-27 11:59:46,2.67,7.48,7.12
2025-06-27 12:00:46,2.4,7.24,6.93
2025-06-27 12:01:47,2.02,7.34,0.53
2025-06-27 12:02:47,2.32,7.19,1.62
2025-06-27 12:03:48,2,7.38,0.78
2025-06-27 12:04:48,2.48,7.26,4.42
2025-06-27 12:05:49,2.12,7.17,1.22
2025-06-27 12:06:49,2.24,7.28,1.58
2025-06-27 12:07:50,1.81,0.82,2.34
2025-06-27 12:08:51,2.08,0.2,2.35
2025-06-27 12:09:51,2.03,0.8,2.33
2025-06-27 12:10:52,2.39,0.27,0.11
2025-06-27 12:11:52,2.32,0.3,6.83
2025-06-27 12:12:53,2.37,0.28,6.83
2025-06-27 12:13:53,2.31,1.17,6.61
2025-06-27 12:14:54,3.14,0.22,6.98
2025-06-27 12:15:54,2.9,0.18,6.51
2025-06-27 12:16:55,2.94,0.18,0.1
2025-06-27 12:17:55,2.23,6.46,1.15
2025-06-27 12:18:56,2.27,6.96,1.73
2025-06-27 12:19:56,2.33,7.1,1.98
2025-06-27 12:20:57,2.15,7.14,2.6
2025-06-27 12:21:57,2.31,7.28,2.14
2025-06-27 12:22:58,2.33,7.26,2.27
2025-06-27 12:23:58,2.41,7.23,2.29
2025-06-27 12:24:59,1.96,7.5,0.67
2025-06-27 12:25:59,2.22,7.41,2.85
2025-06-27 12:27:00,2.98,7.36,6.83
2025-06-27 12:28:00,2.72,7.54,7.28
2025-06-27 12:29:01,3.57,7.59,7.34
2025-06-27 12:30:01,3.26,7.3,7.48
2025-06-27 12:31:02,2.54,7.27,2.48
2025-06-27 12:32:02,2.48,0.21,0.69
2025-06-27 12:33:03,2.57,0.48,0.69
2025-06-27 12:34:04,2.49,0.18,0.68
2025-06-27 12:35:04,2.29,0.83,0.7
2025-06-27 12:36:05,2.47,0.2,0.67
2025-06-27 12:37:05,2.1,0.82,0.7
2025-06-27 12:38:06,2.47,0.18,0.66
2025-06-27 12:39:06,2.41,0.19,0.68
2025-06-27 12:40:07,2.18,0.81,0.71
2025-06-27 12:41:07,3.29,0.22,7.07
2025-06-27 12:42:08,3.21,6.37,7.16
2025-06-27 12:43:08,3.74,6.99,7.29
2025-06-27 12:44:09,2.97,7.09,7.15
2025-06-27 12:45:09,2.71,7.6,6.85
2025-06-27 12:46:10,2.84,7.82,6.96
2025-06-27 12:47:02,2.67,6.69,2.2
2025-06-27 12:48:03,2.32,7.1,1.4
2025-06-27 12:49:03,2.32,7.09,2.07
2025-06-27 12:50:04,2.77,7.36,2.86
2025-06-27 12:51:04,2.59,7.14,2.87
2025-06-27 12:52:05,2.47,7.05,1.59
2025-06-27 12:53:05,2.43,0.4,0.11
2025-06-27 12:54:06,2.4,0.72,0.11
2025-06-27 12:55:06,2.25,1.11,0.11
2025-06-27 12:56:07,2.21,0.18,0.11
2025-06-27 12:57:07,2.73,0.18,6.63
2025-06-27 12:58:08,3.1,0.23,6.77
2025-06-27 12:59:08,2.15,0.73,6.63
2025-06-27 13:00:09,3.14,0.18,6.62
2025-06-27 13:01:09,3.17,0.17,6.63
2025-06-27 13:02:10,2.85,0.81,6.96
2025-06-27 13:03:11,3.1,6.79,6.5
2025-06-27 13:04:11,2.68,7.09,7.08
2025-06-27 13:05:12,2.15,7.17,1.32
2025-06-27 13:06:12,2.2,7.16,1.91
2025-06-27 13:07:13,1.88,7.3,0.98
2025-06-27 13:08:13,1.96,6.75,2.23
2025-06-27 13:09:14,2.02,0.28,0.13
2025-06-27 13:10:14,1.88,0.9,0.12
2025-06-27 13:11:15,2.34,0.34,0.11
2025-06-27 13:12:15,2.03,1.03,0.76
2025-06-27 13:13:16,2.13,0.31,0.72
2025-06-27 13:14:16,2.14,0.29,5.1
2025-06-27 13:15:17,3.13,0.23,6.98
2025-06-27 13:16:17,3.01,0.22,9.42
2025-06-27 13:17:18,2.98,0.41,9.67
2025-06-27 13:18:18,3.65,0.18,9.52
2025-06-27 13:19:19,2.75,6.36,7.22
2025-06-27 13:20:19,2.44,7,7.35
2025-06-27 13:21:20,2.62,7.15,7.04
2025-06-27 13:22:20,3.08,7.65,7.35
2025-06-27 13:23:21,2.15,7.35,0.75
2025-06-27 13:24:21,1.49,0.62,0.73
2025-06-27 13:25:22,1.69,0.2,0.71
2025-06-27 13:26:22,1.68,0.25,0.71
2025-06-27 13:27:23,1.67,0.72,0.74
2025-06-27 13:28:24,1.68,0.16,0.1
2025-06-27 13:29:24,1.68,0.17,0.1
2025-06-27 13:30:25,1.68,0.49,0.11
2025-06-27 13:31:25,1.67,0.38,0.1
2025-06-27 13:32:26,2.23,0.54,6.42
2025-06-27 13:33:26,2.2,0.58,6.5
2025-06-27 13:34:27,2.19,0.26,6.87
2025-06-27 13:35:27,2.44,0.35,6.76
2025-06-27 13:36:28,2.19,0.6,6.82
2025-06-27 13:37:28,2.35,0.49,7.01
2025-06-27 13:38:29,3.95,0.28,11.36
2025-06-27 13:39:29,3.15,0.57,5.29
2025-06-27 13:40:30,2.46,0.16,5.29
2025-06-27 13:41:30,2.15,0.78,0.11
2025-06-27 13:42:31,1.54,0.59,0.19
2025-06-27 13:43:31,1.6,0.76,0.11
2025-06-27 13:44:32,1.69,0.19,0.1
2025-06-27 13:45:32,1.81,0.25,5.19
2025-06-27 13:46:25,1.91,0.27,5.01
2025-06-27 13:47:25,1.82,0.16,0.19
2025-06-27 13:48:26,1.7,0.46,0.2
2025-06-27 13:49:26,1.67,0.3,6.95
2025-06-27 13:50:27,1.64,0.52,7.09
2025-06-27 13:51:27,1.61,0.72,6.78
2025-06-27 13:52:28,2.35,0.52,6.79
2025-06-27 13:53:28,2.91,0.15,6.88
2025-06-27 13:54:29,2.7,0.28,9.83
2025-06-27 13:55:29,1.64,0.55,9.97
2025-06-27 13:56:30,1.59,0.7,7.69
2025-06-27 13:57:30,2.56,0.44,7.18
2025-06-27 13:58:31,2,0.69,7.11
2025-06-27 13:59:32,2.27,0.26,7.47
2025-06-27 14:00:32,1.65,0.22,0.72
2025-06-27 14:01:33,1.58,0.7,0.73
2025-06-27 14:02:33,1.65,0.63,0.73
2025-06-27 14:03:34,1.96,0.16,0.7
2025-06-27 14:04:34,1.71,0.47,0.72
2025-06-27 14:05:35,1.81,0.14,0.7
2025-06-27 14:06:35,1.53,0.57,0.72
2025-06-27 14:07:36,1.73,0.18,0.68
2025-06-27 14:08:36,1.58,0.66,0.72
2025-06-27 14:09:37,1.78,0.16,0.11
2025-06-27 14:10:37,2.43,0.17,6.54
2025-06-27 14:11:38,2.31,0.27,6.78
2025-06-27 14:12:38,1.79,0.64,6.63
2025-06-27 14:13:39,2.49,0.25,6.96
2025-06-27 14:14:39,2.49,0.23,6.96
2025-06-27 14:15:40,1.58,0.63,0.11
2025-06-27 14:16:40,1.73,0.48,0.1
2025-06-27 14:17:41,1.73,0.76,0.11
2025-06-27 14:18:41,1.77,0.68,0.11
2025-06-27 14:19:42,1.69,0.61,0.12
2025-06-27 14:20:42,1.98,0.18,0.1
2025-06-27 14:21:43,1.8,0.26,0.11
2025-06-27 14:22:44,1.9,0.29,0.11
2025-06-27 14:23:44,1.66,0.67,0.11
2025-06-27 14:24:45,1.78,0.79,0.1
2025-06-27 14:25:45,1.78,0.76,6.81
2025-06-27 14:26:46,2.77,0.22,6.7
2025-06-27 14:27:46,2.08,0.3,6.88
2025-06-27 14:28:47,2.38,0.16,6.67
2025-06-27 14:29:47,2.42,0.68,6.71
2025-06-27 14:30:48,2.26,0.64,6.58
2025-06-27 14:31:48,2.82,0.32,6.64
2025-06-27 14:32:49,3.09,0.16,6.76
2025-06-27 14:33:49,2.09,0.74,6.92
2025-06-27 14:34:50,2.17,0.5,0.7
2025-06-27 14:35:50,1.74,0.15,0.69
2025-06-27 14:36:51,2.06,0.16,2.82
2025-06-27 14:37:51,1.97,0.22,2.77
2025-06-27 14:38:52,1.92,0.24,0.71
2025-06-27 14:39:52,1.78,0.18,0.68
2025-06-27 14:40:53,1.81,0.2,0.71
2025-06-27 14:41:53,1.8,0.17,0.69
2025-06-27 14:42:54,1.8,0.18,0.7
2025-06-27 14:43:54,1.79,0.57,0.71
2025-06-27 14:44:55,1.79,0.66,7.22
2025-06-27 14:45:56,2.72,0.19,7.37
2025-06-27 14:46:48,2.22,0.63,6.99
2025-06-27 14:47:48,2.93,0.16,7.12
2025-06-27 14:48:49,3.13,0.16,6.98
2025-06-27 14:49:49,2.97,0.24,6.46
2025-06-27 14:50:50,2.77,0.55,6.91
2025-06-27 14:51:50,2.63,0.17,6.56
2025-06-27 14:52:51,2.42,0.77,6.99
2025-06-27 14:53:51,2.38,0.21,6.84
2025-06-27 14:54:52,2.43,0.18,0.09
2025-06-27 14:55:52,1.71,0.55,0.1
2025-06-27 14:56:53,1.78,0.16,0.1
2025-06-27 14:57:53,1.76,0.27,0.11
2025-06-27 14:58:54,1.88,0.16,0.1
2025-06-27 14:59:54,1.79,0.18,0.1
2025-06-27 15:00:55,1.65,0.72,0.11
2025-06-27 15:01:55,1.6,0.66,0.11
2025-06-27 15:02:56,1.72,0.79,0.11
2025-06-27 15:03:56,1.68,0.75,0.1
2025-06-27 15:04:57,2.56,0.22,6.87
2025-06-27 15:05:57,2.27,0.19,6.66
2025-06-27 15:06:58,2.34,0.7,6.8
2025-06-27 15:07:59,2.56,0.16,6.86
2025-06-27 15:08:59,2.37,0.58,6.89
2025-06-27 15:10:00,1.82,0.29,7.06
2025-06-27 15:11:00,1.8,0.45,7.1
2025-06-27 15:12:01,2.09,0.26,7.38
2025-06-27 15:13:01,1.79,0.38,7.21
2025-06-27 15:14:02,2.14,0.57,6.76
2025-06-27 15:15:02,2.26,0.6,6.93
2025-06-27 15:16:03,1.81,0.16,0.1
2025-06-27 15:17:03,1.91,0.86,0.11
2025-06-27 15:18:04,1.83,0.62,0.72
2025-06-27 15:19:04,1.96,0.15,0.69
2025-06-27 15:20:05,1.96,0.18,0.69
2025-06-27 15:21:05,2.12,0.27,2.85
2025-06-27 15:22:06,1.75,0.72,0.71
2025-06-27 15:23:06,1.95,0.16,0.69
2025-06-27 15:24:07,1.95,0.35,0.7
2025-06-27 15:25:07,1.81,0.82,0.71
2025-06-27 15:26:08,2.34,0.25,7.1
2025-06-27 15:27:08,3.29,0.21,7.34
2025-06-27 15:28:09,2.65,0.19,7.33
2025-06-27 15:29:09,2.45,0.3,7.37
2025-06-27 15:30:10,2.73,0.23,7.25
2025-06-27 15:31:11,2.28,0.56,7.28
2025-06-27 15:32:11,1.85,0.83,7.26
2025-06-27 15:33:12,2.68,0.15,7
2025-06-27 15:34:12,2.67,0.2,0.11
2025-06-27 15:35:13,1.88,0.17,0.09
2025-06-27 15:36:13,1.71,0.65,0.11
2025-06-27 15:37:14,1.72,0.17,0.09
2025-06-27 15:38:14,1.72,0.18,0.09
2025-06-27 15:39:15,1.71,0.15,0.1
2025-06-27 15:40:15,1.73,0.16,0.1
2025-06-27 15:41:16,1.58,0.58,0.12
2025-06-27 15:42:16,1.72,0.18,0.11
2025-06-27 15:43:17,1.59,0.58,0.11
2025-06-27 15:44:17,1.96,0.62,6.78
2025-06-27 15:45:18,2.73,0.19,6.75
2025-06-27 15:46:18,3.38,0.15,6.94
2025-06-27 15:47:10,2.49,0.49,6.9
2025-06-27 15:48:11,2.44,0.39,6.95
2025-06-27 15:49:11,2.77,0.15,6.77
2025-06-27 15:50:12,3.66,0.16,7.05
2025-06-27 15:51:12,2.87,0.27,7.02
2025-06-27 15:52:13,3.04,0.14,6.85
2025-06-27 15:53:13,3.2,0.4,7.02
2025-06-27 15:54:14,2.97,0.26,7.04
2025-06-27 15:55:15,2.36,0.18,0.09
2025-06-27 15:56:15,2.2,0.8,0.09
2025-06-27 15:57:16,2.08,0.8,0.1
2025-06-27 15:58:16,2.17,0.65,0.09
2025-06-27 15:59:17,2.23,0.25,0.1
2025-06-27 16:00:17,2.24,0.48,0.1
2025-06-27 16:01:18,2.58,0.33,0.11
2025-06-27 16:02:18,2.51,0.59,0.71
2025-06-27 16:03:19,2.57,0.3,0.72
2025-06-27 16:04:19,2.6,0.26,2.87
2025-06-27 16:05:20,3.59,0.16,9.29
2025-06-27 16:06:20,3.09,1.03,7.4
2025-06-27 16:07:21,2.92,0.31,7.53
2025-06-27 16:08:21,2.39,0.89,7.44
2025-06-27 16:09:22,3.44,0.17,7.31
2025-06-27 16:10:22,3.38,1,7.26
2025-06-27 16:11:23,2.96,0.47,7.48
2025-06-27 16:12:23,2.88,1.05,7.48
2025-06-27 16:13:24,2.92,1.01,7.35
2025-06-27 16:14:24,2.74,0.15,0.69
2025-06-27 16:15:25,2.72,0.27,0.68
2025-06-27 16:16:25,2.67,0.3,0.69
2025-06-27 16:17:26,2.34,0.99,0.12
2025-06-27 16:18:27,2.56,1.3,0.1
2025-06-27 16:19:27,2.67,0.23,0.11
2025-06-27 16:20:28,2.5,0.72,0.1
2025-06-27 16:21:28,2.21,0.93,0.12
2025-06-27 16:22:29,2.64,0.28,0.11
2025-06-27 16:23:29,2.64,0.56,0.1
2025-06-27 16:24:30,2.71,0.91,6.87
2025-06-27 16:25:30,2.79,6.54,6.99
2025-06-27 16:26:31,2.78,7.07,7.34
2025-06-27 16:27:31,2.76,7.63,7.25
2025-06-27 16:28:32,3.32,7.23,7.32
2025-06-27 16:29:32,2.45,7.37,7.12
2025-06-27 16:30:33,3.16,7.46,7.06
2025-06-27 16:31:33,2.97,7.73,2.33
2025-06-27 16:32:34,2.47,7.64,2.45
2025-06-27 16:33:34,2.15,7.56,0.72
2025-06-27 16:34:35,2.29,7.43,1.37
2025-06-27 16:35:35,2.38,7.08,2.66
2025-06-27 16:36:36,2.24,7.2,2.19
2025-06-27 16:37:36,2.17,7.51,1.63
2025-06-27 16:38:37,2.14,7.7,2.5
2025-06-27 16:39:37,1.89,7.61,0.38
2025-06-27 16:40:38,2.15,7.52,2.65
2025-06-27 16:41:39,2.19,7.49,9.06
2025-06-27 16:42:39,2.74,0.35,9.17
2025-06-27 16:43:40,2.11,0.83,7.29
2025-06-27 16:44:40,2.06,0.31,7.35
2025-06-27 16:45:41,2.18,0.27,0.7
2025-06-27 16:46:33,1.99,0.32,0.7
2025-06-27 16:47:33,2,0.23,0.69
2025-06-27 16:48:34,2.08,0.25,0.68
2025-06-27 16:49:35,2.02,0.6,0.71
2025-06-27 16:50:35,1.92,0.32,0.68
2025-06-27 16:51:36,2.08,0.4,0.69
2025-06-27 16:52:36,2.2,6.77,2.28
2025-06-27 16:53:37,2.26,7.38,0.88
2025-06-27 16:54:37,2.73,6.87,1.63
2025-06-27 16:55:38,2.66,7.36,7.17
2025-06-27 16:56:38,3.22,7.65,7.17
2025-06-27 16:57:39,3.49,7.79,7.62
2025-06-27 16:58:39,3.55,7.47,7.2
2025-06-27 16:59:40,3.62,7.33,7.21
2025-06-27 17:00:40,2.93,7.33,7.2
2025-06-27 17:01:41,2.44,7.53,0.9
2025-06-27 17:02:41,2.48,7.31,2.4
2025-06-27 17:03:42,2.19,0.91,0.1
2025-06-27 17:04:42,2.55,0.33,0.13
2025-06-27 17:05:43,2.67,0.23,0.13
2025-06-27 17:06:43,2.19,0.86,0.12
2025-06-27 17:07:44,2.38,1.15,0.11
2025-06-27 17:08:44,2.38,0.23,0.11
2025-06-27 17:09:45,2.33,0.31,0.12
2025-06-27 17:10:46,2.32,0.36,0.12
2025-06-27 17:11:46,3.05,0.24,6.65
2025-06-27 17:12:47,2.34,0.77,6.88
2025-06-27 17:13:47,3.22,6.8,6.8
2025-06-27 17:14:48,3.5,7.11,7.12
2025-06-27 17:15:48,2.63,7.15,7.26
2025-06-27 17:16:49,2.32,7.49,7
2025-06-27 17:17:49,2.28,7.28,0.62
2025-06-27 17:18:50,2.25,7.41,2.64
2025-06-27 17:19:50,2.24,7.34,1.53
2025-06-27 17:20:51,2.25,7.43,2.29
2025-06-27 17:21:51,2.2,7.34,0.86
2025-06-27 17:22:52,2.36,0.45,0.12
2025-06-27 17:23:52,2.99,0.36,6.59
2025-06-27 17:24:53,2.78,0.54,2.38
2025-06-27 17:25:53,2.32,1.14,0.12
2025-06-27 17:26:54,2.42,0.19,0.1
2025-06-27 17:27:54,2.7,0.9,7.19
2025-06-27 17:28:55,2.96,0.97,7.42
2025-06-27 17:29:55,2.89,0.59,7.26
2025-06-27 17:30:56,3.12,0.6,7.55
2025-06-27 17:31:56,2.67,1,7.41
2025-06-27 17:32:57,2.28,6.72,7.19
2025-06-27 17:33:57,2.63,7.29,7.74
2025-06-27 17:34:58,2.73,7.57,7.3
2025-06-27 17:35:59,2.66,7.83,7.06
2025-06-27 17:36:59,2.39,7.61,1.5
2025-06-27 17:38:00,2.29,7.52,1.04
2025-06-27 17:39:00,2.42,7.43,2.54
2025-06-27 17:40:01,2.38,7.66,1.97
2025-06-27 17:41:01,2.12,7.3,0.78
2025-06-27 17:42:02,2.35,6.95,1.86
2025-06-27 17:43:02,2.43,7.47,2.43
2025-06-27 17:44:03,2.36,7.61,2.56
2025-06-27 17:45:03,2.38,7.75,2.49
2025-06-27 17:46:04,2.81,7.36,2.53
2025-06-27 17:46:56,2.83,7.36,6.87
2025-06-27 17:47:56,3.34,7.41,6.59
2025-06-27 17:48:57,3.19,0.88,6.74
2025-06-27 17:49:57,3.04,0.94,6.77
2025-06-27 17:50:58,2.66,0.49,0.12
2025-06-27 17:51:58,2.36,0.93,0.11
2025-06-27 17:52:59,2.59,0.45,0.1
2025-06-27 17:54:00,2.43,0.85,0.1
2025-06-27 17:55:00,2.25,0.95,0.12
2025-06-27 17:56:01,2.27,0.28,0.11
2025-06-27 17:57:01,2.28,0.26,0.11
2025-06-27 17:58:02,2.34,5.99,2.09
2025-06-27 17:59:02,2.1,6.86,1.54
2025-06-27 18:00:03,2.05,7.12,2.03
2025-06-27 18:01:03,2.63,7.77,6.84
2025-06-27 18:02:04,2.48,7.5,6.95
2025-06-27 18:03:04,2.15,7.49,6.79
2025-06-27 18:04:05,2.58,7.32,7.04
2025-06-27 18:05:05,2.16,7.33,1.51
2025-06-27 18:06:06,1.5,0.57,0.11
2025-06-27 18:07:06,1.76,0.18,2.36
2025-06-27 18:08:07,1.81,0.25,2.35
2025-06-27 18:09:07,1.69,0.39,0.1
2025-06-27 18:10:08,1.63,0.35,0.1
2025-06-27 18:11:08,1.65,0.25,0.11
2025-06-27 18:12:09,1.65,0.16,0.68
2025-06-27 18:13:09,1.48,0.62,0.71
2025-06-27 18:14:10,1.67,0.15,0.7
2025-06-27 18:15:10,1.66,0.68,7.27
2025-06-27 18:16:11,2.78,0.18,7.42
2025-06-27 18:17:12,1.96,0.24,7.51
2025-06-27 18:18:12,2.41,0.48,7.18
2025-06-27 18:19:13,2.02,0.71,7.44
2025-06-27 18:20:13,1.86,0.56,0.71
2025-06-27 18:21:14,1.64,0.18,0.66
2025-06-27 18:22:14,1.47,0.58,0.71
2025-06-27 18:23:15,1.64,0.22,0.7
2025-06-27 18:24:15,1.65,0.2,0.69
2025-06-27 18:25:16,1.66,0.15,0.7
2025-06-27 18:26:16,1.67,0.19,0.68
2025-06-27 18:27:17,1.64,0.7,0.11
2025-06-27 18:28:17,1.65,0.17,0.11
2025-06-27 18:29:18,1.5,0.57,0.11
2025-06-27 18:30:18,2.59,0.19,6.84
2025-06-27 18:31:19,2.73,0.16,6.76
2025-06-27 18:32:19,2.65,0.18,6.82
2025-06-27 18:33:20,2.09,0.2,6.83
2025-06-27 18:34:20,2.47,0.17,6.93
2025-06-27 18:35:21,1.99,0.24,0.07
2025-06-27 18:36:21,1.39,0.22,0.07
2025-06-27 18:37:22,1.4,0.15,0.06
2025-06-27 18:38:22,1.34,0.45,0.11
2025-06-27 18:39:23,1.4,0.21,0.07
2025-06-27 18:40:23,1.38,0.35,0.06
2025-06-27 18:41:24,1.39,0.13,0.07
2025-06-27 18:42:25,1.03,0.44,0.06
2025-06-27 18:43:25,0.96,0.1,0.07
