Timestamp,CT_R (A),CT_Y (A),CT_B (A)
2025-06-28 09:20:55,0.36,0.14,0.06
2025-06-28 09:21:55,0.37,0.09,0.06
2025-06-28 09:22:56,0.35,0.09,0.06
2025-06-28 09:23:57,0.34,0.11,0.06
2025-06-28 09:24:57,0.36,0.13,0.06
2025-06-28 09:25:58,0.36,0.12,0.06
2025-06-28 09:26:58,0.36,0.07,0.06
2025-06-28 09:27:59,0.37,0.1,0.06
2025-06-28 09:28:59,0.34,0.1,0.06
2025-06-28 09:30:00,0.35,0.1,0.06
2025-06-28 09:31:00,0.36,0.09,0.06
2025-06-28 09:32:01,0.35,0.14,0.06
2025-06-28 09:33:01,0.35,0.1,0.06
2025-06-28 09:34:02,0.35,0.1,0.06
2025-06-28 09:35:02,0.35,0.08,0.06
2025-06-28 09:36:03,0.36,0.09,0.06
2025-06-28 09:37:03,0.36,0.1,0.06
2025-06-28 09:38:04,0.35,0.14,0.06
2025-06-28 09:39:04,0.35,0.12,0.06
2025-06-28 09:40:05,0.33,0.12,0.06
2025-06-28 09:41:05,0.36,0.11,0.06
2025-06-28 09:42:06,0.35,0.07,0.06
2025-06-28 09:43:06,0.33,0.13,0.06
2025-06-28 09:44:07,0.34,0.08,0.06
2025-06-28 09:45:07,0.34,0.11,0.06
2025-06-28 09:46:08,0.35,0.09,0.06
2025-06-28 09:47:00,0.32,0.11,0.06
2025-06-28 09:48:01,0.38,0.1,0.06
2025-06-28 09:49:01,0.35,0.08,0.06
2025-06-28 09:50:02,0.35,0.07,0.06
2025-06-28 09:51:02,0.34,0.12,0.06
2025-06-28 09:52:03,0.33,0.12,0.06
2025-06-28 09:53:03,0.34,0.09,0.06
2025-06-28 09:54:04,0.35,0.13,0.06
2025-06-28 09:55:04,0.33,0.11,0.06
2025-06-28 09:56:05,0.33,0.1,0.06
2025-06-28 09:57:05,0.36,0.12,0.06
2025-06-28 09:58:06,0.84,0.38,0.06
2025-06-28 09:59:06,0.97,0.1,0.06
2025-06-28 10:00:07,0.99,0.09,0.06
2025-06-28 10:01:07,1,0.1,0.06
2025-06-28 10:02:08,1,0.11,0.06
2025-06-28 10:03:08,1.02,0.1,0.06
2025-06-28 10:04:09,0.9,0.38,0.06
2025-06-28 10:05:09,1.01,0.14,0.06
2025-06-28 10:06:10,1,0.11,0.06
2025-06-28 10:07:10,1,0.09,0.06
2025-06-28 10:08:11,0.96,0.45,0.06
2025-06-28 10:09:11,1.01,0.12,0.06
2025-06-28 10:10:12,1.02,0.1,0.06
2025-06-28 10:11:13,1.01,0.11,0.06
2025-06-28 10:12:13,1,0.1,0.06
2025-06-28 10:13:14,1,0.1,0.06
2025-06-28 10:14:14,1,0.09,0.06
2025-06-28 10:15:15,0.99,0.11,0.06
2025-06-28 10:16:15,0.98,0.1,0.06
2025-06-28 10:17:16,0.99,0.18,0.06
2025-06-28 10:18:16,1.16,0.1,0.06
2025-06-28 10:19:17,1.23,0.45,0.11
2025-06-28 10:20:17,1.32,0.08,0.06
2025-06-28 10:21:18,1.32,0.3,0.06
2025-06-28 10:22:18,1.23,0.1,0.06
2025-06-28 10:23:19,1.21,0.38,0.06
2025-06-28 10:24:19,1.3,0.25,0.06
2025-06-28 10:25:20,1.21,0.43,0.06
2025-06-28 10:26:20,1.12,0.48,0.06
2025-06-28 10:27:21,1.33,0.62,0.06
2025-06-28 10:28:21,1.51,0.64,0.06
2025-06-28 10:29:22,1.46,0.33,0.06
2025-06-28 10:30:22,1.28,0.48,0.06
2025-06-28 10:31:23,1.38,0.15,0.06
2025-06-28 10:32:23,1.39,0.1,0.06
2025-06-28 10:33:24,1.22,0.51,0.06
2025-06-28 10:34:25,1.38,0.1,0.06
2025-06-28 10:35:25,1.25,0.55,0.06
2025-06-28 10:36:26,1.24,0.58,0.06
2025-06-28 10:37:26,1.34,0.08,0.06
2025-06-28 10:38:27,1.35,0.11,0.06
2025-06-28 10:39:27,1.29,0.44,0.06
2025-06-28 10:40:28,1.35,0.11,0.06
2025-06-28 10:41:28,1.31,0.47,0.06
2025-06-28 10:42:29,1.16,0.47,0.06
2025-06-28 10:43:29,1.31,0.46,0.06
2025-06-28 10:44:30,1.25,0.59,0.06
2025-06-28 10:45:30,1.19,0.48,0.06
2025-06-28 10:46:23,1.31,0.61,0.06
2025-06-28 10:47:23,1.35,0.11,0.06
2025-06-28 10:48:24,1.35,0.11,0.06
2025-06-28 10:49:24,1.32,0.25,0.06
2025-06-28 10:50:25,1.32,0.15,0.06
2025-06-28 10:51:25,1.26,0.42,0.06
2025-06-28 10:52:26,1.29,0.59,0.06
2025-06-28 10:53:26,1.31,0.11,0.06
2025-06-28 10:54:27,1.33,0.12,0.06
2025-06-28 10:55:27,1.33,0.14,0.06
2025-06-28 10:56:28,1.32,0.24,0.06
2025-06-28 10:57:28,1.31,0.12,0.06
2025-06-28 10:58:29,1.32,0.08,0.06
2025-06-28 10:59:29,1.34,0.1,0.06
2025-06-28 11:00:30,1.24,0.59,0.06
2025-06-28 11:01:31,1.34,0.09,0.06
2025-06-28 11:02:31,1.33,0.1,0.06
2025-06-28 11:03:32,1.34,0.1,0.06
2025-06-28 11:04:32,1.31,0.15,0.06
2025-06-28 11:05:33,1.27,0.61,0.06
2025-06-28 11:06:33,1.35,0.43,0.06
2025-06-28 11:07:34,1.26,0.59,0.06
2025-06-28 11:08:34,1.38,0.09,0.06
2025-06-28 11:09:35,1.32,0.15,0.06
2025-06-28 11:10:35,1.18,0.49,0.06
2025-06-28 11:11:36,1.24,0.46,0.06
2025-06-28 11:12:36,1.34,0.14,0.06
2025-06-28 11:13:37,1.36,0.11,0.06
2025-06-28 11:14:37,1.23,0.48,0.06
2025-06-28 11:15:38,1.32,0.14,0.06
2025-06-28 11:16:38,1.25,0.46,0.06
2025-06-28 11:17:39,1.36,0.08,0.06
2025-06-28 11:18:39,1.36,0.12,0.06
2025-06-28 11:19:40,1.36,0.13,0.06
2025-06-28 11:20:40,1.36,0.11,0.06
2025-06-28 11:21:41,1.29,0.6,0.06
2025-06-28 11:22:41,1.36,0.19,0.06
2025-06-28 11:23:42,1.36,0.1,0.06
2025-06-28 11:24:43,1.37,0.09,0.06
2025-06-28 11:25:43,1.25,0.54,0.06
2025-06-28 11:26:44,1.35,0.09,0.06
2025-06-28 11:27:44,1.39,0.1,0.06
2025-06-28 11:28:45,1.37,0.13,0.06
2025-06-28 11:29:45,1.34,0.1,0.06
2025-06-28 11:30:46,1.32,0.08,0.06
2025-06-28 11:31:46,1.33,0.51,0.06
2025-06-28 11:32:47,1.22,0.54,0.06
2025-06-28 11:33:47,1.33,0.54,0.06
2025-06-28 11:34:48,1.32,0.15,0.06
2025-06-28 11:35:48,1.32,0.1,0.06
2025-06-28 11:36:49,1.25,0.59,0.06
2025-06-28 11:37:49,1.32,0.15,0.06
2025-06-28 11:38:50,1.31,0.41,0.06
2025-06-28 11:39:50,1.31,0.21,0.06
2025-06-28 11:40:51,1.31,0.11,0.06
2025-06-28 11:41:51,1.33,0.18,0.06
2025-06-28 11:42:52,1.32,0.08,0.06
2025-06-28 11:43:52,1.33,0.11,0.06
2025-06-28 11:44:53,1.31,0.11,0.06
2025-06-28 11:45:53,1.14,0.49,0.06
2025-06-28 11:46:45,1.34,0.11,0.06
2025-06-28 11:47:46,1.27,0.6,0.06
2025-06-28 11:48:47,1.32,0.1,0.06
2025-06-28 11:49:47,1.21,0.57,0.06
2025-06-28 11:50:48,1.17,0.49,0.06
2025-06-28 11:51:48,1.35,0.09,0.06
2025-06-28 11:52:49,1.13,0.18,0.06
2025-06-28 11:53:49,0.99,0.38,0.06
2025-06-28 11:54:50,1.09,0.14,0.06
2025-06-28 11:55:50,1.07,0.1,0.06
2025-06-28 11:56:51,1.07,0.2,0.06
2025-06-28 11:57:51,1.07,0.38,0.06
2025-06-28 11:58:52,1.08,0.1,0.06
2025-06-28 11:59:52,0.92,0.39,0.06
2025-06-28 12:00:53,1.07,0.49,0.06
2025-06-28 12:01:53,1.07,0.09,0.06
2025-06-28 12:02:54,0.97,0.41,0.06
2025-06-28 12:03:54,1.09,0.44,0.06
2025-06-28 12:04:55,1.03,0.32,0.06
2025-06-28 12:05:55,1.08,0.1,0.06
2025-06-28 12:06:56,0.96,0.42,0.06
2025-06-28 12:07:56,0.92,0.4,0.06
2025-06-28 12:08:57,1.06,0.09,0.06
2025-06-28 12:09:57,1.06,0.11,0.06
2025-06-28 12:10:58,1.07,0.17,0.06
2025-06-28 12:11:59,1.08,0.11,0.06
2025-06-28 12:12:59,1.08,0.11,0.06
2025-06-28 12:14:00,1.08,0.1,0.06
2025-06-28 12:15:00,1.07,0.1,0.06
2025-06-28 12:16:01,1.07,0.26,0.06
2025-06-28 12:17:01,1.07,0.24,0.06
2025-06-28 12:18:02,1.08,0.09,0.06
2025-06-28 12:19:02,1.04,0.27,0.06
2025-06-28 12:20:03,0.91,0.39,0.06
2025-06-28 12:21:03,1.03,0.29,0.06
2025-06-28 12:22:04,0.97,0.41,0.06
2025-06-28 12:23:04,1.23,0.09,0.11
2025-06-28 12:24:05,1.24,0.56,0.11
2025-06-28 12:25:05,1.15,0.56,0.06
2025-06-28 12:26:06,1.08,0.49,0.06
2025-06-28 12:27:06,1.16,0.23,0.06
2025-06-28 12:28:07,1.08,0.11,0.06
2025-06-28 12:29:07,1.08,0.1,0.06
2025-06-28 12:30:08,1.08,0.09,0.06
2025-06-28 12:31:08,1.07,0.1,0.06
2025-06-28 12:32:09,1.04,0.5,0.06
2025-06-28 12:33:09,1.19,0.1,0.06
2025-06-28 12:34:10,1.17,0.1,0.06
2025-06-28 12:35:11,1.18,0.1,0.06
2025-06-28 12:36:11,1.16,0.51,0.06
2025-06-28 12:37:12,1.09,0.51,0.06
2025-06-28 12:38:12,1.15,0.11,0.06
2025-06-28 12:39:13,1.14,0.25,0.06
2025-06-28 12:40:13,1.15,0.51,0.06
2025-06-28 12:41:14,1.17,0.13,0.06
2025-06-28 12:42:14,1.16,0.12,0.06
2025-06-28 12:43:15,1.01,0.41,0.06
2025-06-28 12:44:15,1.16,0.51,0.06
2025-06-28 12:45:16,1.1,0.53,0.06
2025-06-28 12:46:16,1.17,0.11,0.06
2025-06-28 12:47:08,1,0.43,0.06
2025-06-28 12:48:09,1.13,0.54,0.06
2025-06-28 12:49:09,1.16,0.11,0.06
2025-06-28 12:50:10,1.15,0.5,0.06
2025-06-28 12:51:10,1.16,0.14,0.06
2025-06-28 12:52:11,1.16,0.11,0.06
2025-06-28 12:53:11,1.16,0.11,0.06
2025-06-28 12:54:12,1.08,0.37,0.06
2025-06-28 12:55:12,1.15,0.47,0.06
2025-06-28 12:56:13,1.12,0.26,0.06
2025-06-28 12:57:14,1.1,0.51,0.06
2025-06-28 12:58:14,1.15,0.12,0.06
2025-06-28 12:59:15,0.99,0.41,0.06
2025-06-28 13:00:15,1.14,0.13,0.06
2025-06-28 13:01:16,1.11,0.28,0.06
2025-06-28 13:02:16,1.14,0.09,0.06
2025-06-28 13:03:17,1.15,0.11,0.06
2025-06-28 13:04:17,0.98,0.42,0.06
2025-06-28 13:05:18,1.15,0.43,0.06
2025-06-28 13:06:18,1.15,0.09,0.06
2025-06-28 13:07:19,1.13,0.52,0.06
2025-06-28 13:08:19,1.14,0.09,0.06
2025-06-28 13:09:20,0.98,0.12,0.06
2025-06-28 13:10:20,0.98,0.09,0.06
2025-06-28 13:11:21,1,0.09,0.06
2025-06-28 13:12:21,0.99,0.1,0.06
2025-06-28 13:13:22,0.71,0.29,0.06
2025-06-28 13:14:22,0.36,0.13,0.06
2025-06-28 13:15:23,0.35,0.1,0.06
2025-06-28 13:16:23,0.36,0.13,0.06
2025-06-28 13:17:24,0.35,0.13,0.06
2025-06-28 13:18:24,0.36,0.1,0.06
2025-06-28 13:19:25,0.37,0.12,0.06
2025-06-28 13:20:26,0.36,0.1,0.06
2025-06-28 13:21:26,0.36,0.12,0.06
2025-06-28 13:22:27,0.37,0.1,0.06
2025-06-28 13:23:27,0.37,0.14,0.06
2025-06-28 13:24:28,0.37,0.11,0.06
2025-06-28 13:25:28,0.37,0.09,0.06
2025-06-28 13:26:29,0.38,0.1,0.06
2025-06-28 13:27:29,0.37,0.07,0.06
2025-06-28 13:28:30,0.38,0.1,0.06
2025-06-28 13:29:30,0.38,0.1,0.06
2025-06-28 13:30:31,0.37,0.08,0.06
2025-06-28 13:31:31,0.37,0.1,0.06
2025-06-28 13:32:32,0.35,0.11,0.06
2025-06-28 13:33:32,0.37,0.09,0.06
2025-06-28 13:34:33,0.36,0.11,0.06
2025-06-28 13:35:33,0.37,0.12,0.06
2025-06-28 13:36:34,0.37,0.11,0.06
2025-06-28 13:37:34,0.37,0.14,0.06
2025-06-28 13:38:35,0.37,0.08,0.06
2025-06-28 13:39:35,0.37,0.1,0.06
2025-06-28 13:40:36,0.36,0.14,0.06
2025-06-28 13:41:36,0.36,0.07,0.06
2025-06-28 13:42:37,0.36,0.12,0.06
2025-06-28 13:43:38,0.35,0.11,0.06
2025-06-28 13:44:38,0.38,0.09,0.06
2025-06-28 13:45:39,0.37,0.13,0.06
2025-06-28 13:46:31,0.36,0.1,0.06
2025-06-28 13:47:32,0.35,0.1,0.06
2025-06-28 13:48:32,0.36,0.15,0.06
2025-06-28 13:49:33,0.37,0.1,0.06
2025-06-28 13:50:33,0.35,0.12,0.06
2025-06-28 13:51:34,0.36,0.09,0.06
2025-06-28 13:52:34,0.38,0.09,0.06
2025-06-28 13:53:35,0.37,0.08,0.06
2025-06-28 13:54:35,0.37,0.12,0.06
2025-06-28 13:55:36,0.37,0.1,0.06
2025-06-28 13:56:36,0.37,0.12,0.06
2025-06-28 13:57:37,0.38,0.1,0.06
2025-06-28 13:58:37,0.38,0.12,0.06
2025-06-28 13:59:38,0.37,0.07,0.06
2025-06-28 14:00:38,0.36,0.11,0.06
2025-06-28 14:01:39,0.35,0.11,0.06
2025-06-28 14:02:39,0.35,0.13,0.06
2025-06-28 14:03:40,0.36,0.07,0.06
2025-06-28 14:04:40,0.35,0.12,0.06
2025-06-28 14:05:41,0.36,0.11,0.06
2025-06-28 14:06:42,0.35,0.14,0.06
2025-06-28 14:07:42,0.35,0.11,0.06
2025-06-28 14:08:43,0.34,0.1,0.06
2025-06-28 14:09:43,0.36,0.14,0.06
2025-06-28 14:10:44,0.36,0.11,0.06
2025-06-28 14:11:44,0.36,0.11,0.06
2025-06-28 14:12:45,0.34,0.12,0.06
2025-06-28 14:13:45,0.35,0.11,0.06
2025-06-28 14:14:46,0.35,0.13,0.06
2025-06-28 14:15:46,0.37,0.11,0.06
2025-06-28 14:16:47,0.36,0.08,0.06
2025-06-28 14:17:47,0.37,0.11,0.06
2025-06-28 14:18:48,0.35,0.1,0.06
2025-06-28 14:19:48,0.35,0.12,0.06
2025-06-28 14:20:49,0.35,0.12,0.06
2025-06-28 14:21:49,0.36,0.09,0.06
2025-06-28 14:22:50,0.37,0.14,0.06
2025-06-28 14:23:50,0.37,0.1,0.06
2025-06-28 14:24:51,0.35,0.1,0.06
2025-06-28 14:25:51,0.35,0.1,0.06
2025-06-28 14:26:52,0.36,0.09,0.06
2025-06-28 14:27:52,0.37,0.1,0.06
2025-06-28 14:28:53,0.36,0.11,0.06
2025-06-28 14:29:54,0.36,0.07,0.06
2025-06-28 14:30:54,0.37,0.1,0.06
2025-06-28 14:31:55,0.35,0.12,0.07
2025-06-28 14:32:55,0.37,0.1,0.06
2025-06-28 14:33:56,0.36,0.07,0.06
2025-06-28 14:34:56,0.36,0.09,0.06
2025-06-28 14:35:57,0.38,0.1,0.06
2025-06-28 14:36:57,0.36,0.11,0.06
2025-06-28 14:37:58,0.36,0.07,0.06
2025-06-28 14:38:58,0.36,0.1,0.06
2025-06-28 14:39:59,0.36,0.07,0.06
2025-06-28 14:40:59,0.36,0.12,0.06
2025-06-28 14:42:00,0.36,0.15,0.06
2025-06-28 14:43:00,0.37,0.12,0.06
2025-06-28 14:44:01,0.37,0.1,0.06
2025-06-28 14:45:01,0.38,0.09,0.06
2025-06-28 14:46:02,0.35,0.09,0.06
2025-06-28 14:46:54,0.37,0.07,0.06
2025-06-28 14:47:55,0.36,0.1,0.06
2025-06-28 14:48:55,0.36,0.09,0.06
2025-06-28 14:49:56,0.37,0.11,0.06
2025-06-28 14:50:56,0.38,0.09,0.06
2025-06-28 14:51:57,0.35,0.12,0.06
2025-06-28 14:52:57,0.35,0.09,0.06
2025-06-28 14:53:58,0.34,0.12,0.06
2025-06-28 14:54:58,0.36,0.12,0.06
2025-06-28 14:55:59,0.37,0.1,0.06
2025-06-28 14:57:00,0.37,0.1,0.06
2025-06-28 14:58:00,0.36,0.15,0.06
2025-06-28 14:59:01,0.35,0.14,0.06
2025-06-28 15:00:01,0.34,0.11,0.06
2025-06-28 15:01:02,0.37,0.11,0.06
2025-06-28 15:02:02,0.34,0.11,0.06
2025-06-28 15:03:03,0.38,0.09,0.06
2025-06-28 15:04:03,0.36,0.12,0.06
2025-06-28 15:05:04,0.36,0.07,0.06
2025-06-28 15:06:04,0.35,0.13,0.06
2025-06-28 15:07:05,0.36,0.12,0.06
2025-06-28 15:08:05,0.37,0.1,0.06
2025-06-28 15:09:06,0.35,0.13,0.06
2025-06-28 15:10:06,0.36,0.07,0.06
2025-06-28 15:11:07,0.35,0.07,0.06
2025-06-28 15:12:07,0.36,0.12,0.06
2025-06-28 15:13:08,0.36,0.12,0.06
2025-06-28 15:14:08,0.36,0.11,0.06
2025-06-28 15:15:09,0.34,0.1,0.06
2025-06-28 15:16:09,0.37,0.1,0.06
2025-06-28 15:17:10,0.36,0.08,0.06
2025-06-28 15:18:10,0.37,0.11,0.06
2025-06-28 15:19:11,0.34,0.1,0.06
2025-06-28 15:20:11,0.35,0.14,0.06
2025-06-28 15:21:12,0.35,0.1,0.06
2025-06-28 15:22:13,0.35,0.11,0.06
2025-06-28 15:23:13,0.34,0.12,0.06
2025-06-28 15:24:14,0.34,0.1,0.06
2025-06-28 15:25:14,0.36,0.1,0.06
2025-06-28 15:26:15,0.36,0.09,0.06
2025-06-28 15:27:15,0.36,0.12,0.06
2025-06-28 15:28:16,0.36,0.14,0.06
2025-06-28 15:29:16,0.36,0.08,0.06
2025-06-28 15:30:17,0.35,0.15,0.06
2025-06-28 15:31:17,0.36,0.14,0.06
2025-06-28 15:32:18,0.35,0.11,0.06
2025-06-28 15:33:18,0.36,0.11,0.06
2025-06-28 15:34:19,0.35,0.1,0.06
2025-06-28 15:35:19,0.36,0.08,0.06
2025-06-28 15:36:20,0.35,0.12,0.06
2025-06-28 15:37:20,0.35,0.14,0.06
2025-06-28 15:38:21,0.35,0.14,0.06
2025-06-28 15:39:21,0.35,0.15,0.06
2025-06-28 15:40:22,0.36,0.1,0.06
2025-06-28 15:41:22,0.35,0.07,0.06
2025-06-28 15:42:23,0.36,0.15,0.06
2025-06-28 15:43:24,0.36,0.08,0.06
2025-06-28 15:44:24,0.35,0.15,0.06
2025-06-28 15:45:25,0.36,0.07,0.06
2025-06-28 15:46:17,0.36,0.1,0.06
2025-06-28 15:47:17,0.36,0.09,0.06
2025-06-28 15:48:18,0.35,0.14,0.06
2025-06-28 15:49:19,0.35,0.08,0.06
2025-06-28 15:50:19,0.36,0.1,0.06
2025-06-28 15:51:20,0.36,0.07,0.06
2025-06-28 15:52:20,0.37,0.1,0.06
2025-06-28 15:53:21,0.37,0.09,0.06
2025-06-28 15:54:21,0.35,0.14,0.06
2025-06-28 15:55:22,0.36,0.11,0.06
2025-06-28 15:56:22,0.35,0.15,0.06
2025-06-28 15:57:23,0.35,0.07,0.06
2025-06-28 15:58:23,0.37,0.09,0.06
2025-06-28 15:59:24,0.36,0.14,0.06
2025-06-28 16:00:24,0.36,0.07,0.06
2025-06-28 16:01:25,0.36,0.14,0.06
2025-06-28 16:02:25,0.34,0.1,0.06
2025-06-28 16:03:26,0.33,0.13,0.06
2025-06-28 16:04:26,0.35,0.15,0.06
2025-06-28 16:05:27,0.37,0.1,0.06
2025-06-28 16:06:27,0.34,0.12,0.06
2025-06-28 16:07:28,0.36,0.07,0.06
2025-06-28 16:08:28,0.35,0.12,0.06
2025-06-28 16:09:29,0.35,0.09,0.06
2025-06-28 16:10:29,0.37,0.09,0.06
2025-06-28 16:11:30,0.35,0.11,0.06
2025-06-28 16:12:31,0.35,0.11,0.06
2025-06-28 16:13:31,0.34,0.1,0.06
2025-06-28 16:14:32,0.38,0.09,0.06
2025-06-28 16:15:32,0.36,0.11,0.06
2025-06-28 16:16:33,0.37,0.13,0.06
2025-06-28 16:17:33,0.37,0.11,0.06
2025-06-28 16:18:34,0.35,0.1,0.06
2025-06-28 16:19:34,0.36,0.12,0.06
2025-06-28 16:20:35,0.37,0.09,0.06
2025-06-28 16:21:35,0.36,0.12,0.06
2025-06-28 16:22:36,0.36,0.12,0.06
2025-06-28 16:23:36,0.36,0.12,0.06
2025-06-28 16:24:37,0.35,0.1,0.06
2025-06-28 16:25:37,0.36,0.15,0.06
2025-06-28 16:26:38,0.36,0.15,0.06
2025-06-28 16:27:38,0.34,0.13,0.06
2025-06-28 16:28:39,0.36,0.1,0.06
2025-06-28 16:29:39,0.37,0.12,0.06
2025-06-28 16:30:40,0.35,0.15,0.06
2025-06-28 16:31:40,0.35,0.08,0.06
2025-06-28 16:32:41,0.36,0.12,0.06
2025-06-28 16:33:41,0.36,0.08,0.06
2025-06-28 16:34:42,0.36,0.07,0.06
2025-06-28 16:35:43,0.36,0.12,0.06
2025-06-28 16:36:43,0.37,0.13,0.06
2025-06-28 16:37:44,0.34,0.1,0.06
2025-06-28 16:38:44,0.36,0.09,0.06
2025-06-28 16:39:45,0.35,0.1,0.06
2025-06-28 16:40:45,0.36,0.12,0.06
2025-06-28 16:41:46,0.36,0.12,0.06
2025-06-28 16:42:46,0.35,0.11,0.06
2025-06-28 16:43:47,0.36,0.1,0.06
2025-06-28 16:44:47,0.36,0.07,0.06
2025-06-28 16:45:48,0.36,0.07,0.06
2025-06-28 16:46:40,0.35,0.09,0.06
2025-06-28 16:47:40,0.35,0.15,0.06
2025-06-28 16:48:41,0.35,0.09,0.06
2025-06-28 16:49:42,0.34,0.13,0.06
2025-06-28 16:50:42,0.34,0.12,0.06
2025-06-28 16:51:43,0.37,0.08,0.06
2025-06-28 16:52:43,0.37,0.11,0.06
2025-06-28 16:53:44,0.36,0.11,0.06
2025-06-28 16:54:44,0.35,0.12,0.06
2025-06-28 16:55:45,0.35,0.1,0.06
2025-06-28 16:56:45,0.35,0.1,0.06
2025-06-28 16:57:46,0.36,0.15,0.06
2025-06-28 16:58:46,0.36,0.12,0.06
2025-06-28 16:59:47,0.36,0.09,0.06
2025-06-28 17:00:47,0.36,0.1,0.06
2025-06-28 17:01:48,0.35,0.08,0.06
2025-06-28 17:02:48,0.01,0,0
2025-06-28 17:03:49,0,0,0
2025-06-28 17:04:49,0,0,0
2025-06-28 17:05:50,0,0,0
2025-06-28 17:06:50,0,0,0
2025-06-28 17:07:51,0,0,0
2025-06-28 17:08:51,0,0,0
2025-06-28 17:09:52,0,0,0
2025-06-28 17:10:52,0,0,0
2025-06-28 17:11:53,0,0,0
2025-06-28 17:12:54,0,0,0
2025-06-28 17:13:54,0,0,0
2025-06-28 17:14:55,0,0,0
2025-06-28 17:15:55,0,0,0
2025-06-28 17:16:56,0,0,0
2025-06-28 17:17:56,0,0,0
2025-06-28 17:18:57,0,0,0
2025-06-28 17:19:57,0,0,0
2025-06-28 17:20:58,0,0,0
2025-06-28 17:21:58,0,0,0
2025-06-28 17:22:59,0,0,0
2025-06-28 17:23:59,0,0,0
2025-06-28 17:25:00,0,0,0
2025-06-28 17:26:00,0,0,0
2025-06-28 17:27:01,0,0,0
2025-06-28 17:28:01,0,0,0
2025-06-28 17:29:02,0,0,0
2025-06-28 17:30:02,0,0,0
2025-06-28 17:31:03,0,0,0
2025-06-28 17:32:03,0,0,0
2025-06-28 17:33:04,0,0,0
2025-06-28 17:34:04,0,0,0
2025-06-28 17:35:05,0,0,0
2025-06-28 17:36:06,0,0,0
2025-06-28 17:37:06,0,0,0
2025-06-28 17:38:07,0,0,0
2025-06-28 17:39:07,0,0,0
2025-06-28 17:40:08,0,0,0
2025-06-28 17:41:08,0,0,0
2025-06-28 17:42:09,0,0,0
2025-06-28 17:43:09,0,0,0
2025-06-28 17:44:10,0,0,0
2025-06-28 17:45:10,0,0,0
2025-06-28 17:46:11,0,0,0
2025-06-28 17:47:03,0,0,0
2025-06-28 17:48:04,0,0,0
2025-06-28 17:49:04,0.02,0.06,0.06
2025-06-28 17:50:05,2.61,1.08,0.06
2025-06-28 17:51:05,2.75,0.83,0.06
2025-06-28 17:52:06,2.84,0.11,0.06
2025-06-28 17:53:06,2.14,1.02,0.06
2025-06-28 17:54:07,1.98,0.53,0.06
2025-06-28 17:55:07,1.82,0.08,0.06
2025-06-28 17:56:08,1.56,0.44,0.06
2025-06-28 17:57:08,1.41,0.11,0.06
2025-06-28 17:58:09,1.24,0.11,0.06
2025-06-28 17:59:09,1.02,0.12,0.06
2025-06-28 18:00:10,0.91,0.09,0.06
2025-06-28 18:01:10,0.81,0.17,0.06
2025-06-28 18:02:11,0.35,0.07,0.06
2025-06-28 18:03:11,0.33,0.11,0.06
2025-06-28 18:04:12,0.35,0.14,0.06
2025-06-28 18:05:12,0.34,0.11,0.06
2025-06-28 18:06:13,0.35,0.09,0.06
2025-06-28 18:07:14,0.36,0.08,0.06
2025-06-28 18:08:14,0.35,0.1,0.06
2025-06-28 18:09:15,0.35,0.1,0.06
2025-06-28 18:10:15,0.36,0.11,0.06
2025-06-28 18:11:16,0.39,0.12,0.06
2025-06-28 18:12:16,0.4,0.1,0.06
2025-06-28 18:13:17,0.41,0.12,0.06
2025-06-28 18:14:17,0.4,0.16,0.06
2025-06-28 18:15:18,0.41,0.12,0.06
2025-06-28 18:16:18,0.41,0.13,0.06
2025-06-28 18:17:19,0.41,0.13,0.06
2025-06-28 18:18:19,0.4,0.09,0.06
2025-06-28 18:19:20,0.42,0.11,0.06
2025-06-28 18:20:20,0.4,0.1,0.06
2025-06-28 18:21:21,0.41,0.09,0.06
2025-06-28 18:22:21,0.41,0.14,0.06
2025-06-28 18:23:22,0.38,0.14,0.06
2025-06-28 18:24:22,0.41,0.12,0.06
2025-06-28 18:25:23,0.4,0.17,0.06
2025-06-28 18:26:23,0.41,0.1,0.06
2025-06-28 18:27:24,0.41,0.08,0.06
2025-06-28 18:28:24,0.4,0.17,0.06
2025-06-28 18:29:25,0.39,0.15,0.06
2025-06-28 18:30:26,0.4,0.16,0.06
2025-06-28 18:31:26,0.4,0.1,0.06
2025-06-28 18:32:27,0.38,0.1,0.06
2025-06-28 18:33:27,0.37,0.09,0.06
2025-06-28 18:34:28,0.41,0.12,0.06
2025-06-28 18:35:28,0.41,0.08,0.06
2025-06-28 18:36:29,0.38,0.1,0.06
2025-06-28 18:37:29,0.38,0.16,0.06
2025-06-28 18:38:30,0.38,0.09,0.06
2025-06-28 18:39:30,0.39,0.1,0.06
2025-06-28 18:40:31,0.39,0.12,0.06
2025-06-28 18:41:31,0.38,0.07,0.06
2025-06-28 18:42:32,0.38,0.07,0.06
2025-06-28 18:43:32,0.37,0.1,0.06
2025-06-28 18:44:33,0.37,0.1,0.06
2025-06-28 18:45:33,0.36,0.13,0.06
2025-06-28 18:46:26,0.39,0.1,0.06
2025-06-28 18:47:26,0.38,0.14,0.06
2025-06-28 18:48:27,0.37,0.1,0.06
2025-06-28 18:49:27,0.4,0.1,0.06
2025-06-28 18:50:28,0.38,0.12,0.06
2025-06-28 18:51:28,0.37,0.1,0.06
2025-06-28 18:52:29,0.39,0.09,0.06
2025-06-28 18:53:29,0.37,0.12,0.06
